Name,ID,Content,Comments,Retweet,Likes,ImageURL,VideoURL,TweetURL
Ellen Gordon-Bouvier,EllenG_B,"Out of consideration to my students, I paused in my lecture to ask if they all knew what a cheque was, as I had been reliably informed that Gen Z has never heard of such things. From the looks they gave me, I can only conclude that Gen Z does indeed know what a cheque is.",12,1,49,,,https://twitter.com/EllenG_B/status/1181613755752488961
luna ia,singularityhds,"tw// people disappearing, implied end of world (?)gen z everybody pic.twitter.com/cfmTq2aeTK",4,24,136,https://pbs.twimg.com/media/EGXlp-bXoAEDMPt.jpghttps://pbs.twimg.com/media/EGXlp-qWoAEfW4L.jpghttps://pbs.twimg.com/media/EGXlp-CWsAElebH.jpg,,https://twitter.com/singularityhds/status/1181603034448707584
Caleb Lawson  🇺🇸,realCalebLawson,"My friend, @realjasonslyman is a new GEN Z patriot who is sending out some great tweets! Y’all should go check him out & give him a follow!  pic.twitter.com/LsQG2D1Lyu",46,191,147,https://pbs.twimg.com/media/EGW_AkiXoAAyKqu.jpg,,https://twitter.com/realCalebLawson/status/1181560497986031616
Samuel Miller McDonald,sjmmcd,"I think there's something very important about Millennials and Gen Z uniting to preserve life on earth, and seeing us as one huge generation bound together by the greatest calamities humans have ever endured http://epiloguemag.com/2019/10/gen-a/ ",5,24,114,,,https://twitter.com/sjmmcd/status/1181551305300553728
SCOUT,scoutmagph,"""Self-expression has always been around. But with Millenials and Gen Z, it’s becoming more and more prominent,"" @unailardetells us about her thoughts on youth fashion during our collab with @nikesbREAD MORE: https://www.scoutmag.ph/culture/q-a/youth-fashion-una-ilarde-roginl-20191008 …pic.twitter.com/q4i0a4eQyP",1,16,95,https://pbs.twimg.com/media/EGWVYY_UYAAdUzn.jpghttps://pbs.twimg.com/media/EGWVZX7U8AEN-OC.jpghttps://pbs.twimg.com/media/EGWVajaUUAAVzB-.jpghttps://pbs.twimg.com/media/EGWVb4NUcAAU5EE.jpg,,https://twitter.com/scoutmagph/status/1181524641313112064
��𝒓𝒂𝒃𝒆𝒍𝒍𝒂  🌹,DolceMaEretica,Welcome to our millennial/gen Z English language course  pic.twitter.com/14AhSrDStX,2,2,51,https://pbs.twimg.com/media/EGWFNyPWwAITS1q.jpg,,https://twitter.com/DolceMaEretica/status/1181496951428268032
Chris Hana,HerrHana,"Didn‘t take long for #esports to be mentioned. @juventusfcen‘s @andagn speaks about how a club‘s competition for Gen Z attention is not necessarily the club next door, but the likes of @LeagueOfLegends and @FortniteGame.pic.twitter.com/MkYVmZYKNF",2,6,18,https://pbs.twimg.com/media/EGWDQiNWwAA3WVb.jpg,,https://twitter.com/HerrHana/status/1181494870298505216
Joshua 4 Congress,Joshua4Congress,Gen Z has broken the record for youth suicide rates.  I think we should probably make some improvements in our society.,27,405,2.3K,,,https://twitter.com/Joshua4Congress/status/1181415487898439681
AWTE,AWTEuk,"A very interesting slide from @TheTravelConv #abtatokyo confirming that Gen Z are the drivers of diversity! That data speaks for itself we think! Time to recognise and be very aware of our changing society, how we interact and include Gen Z will be key to future successes #GenZ pic.twitter.com/5nMIWtcKQm",,3,14,https://pbs.twimg.com/media/EGUfZX4WsAIxnIL.jpg,,https://twitter.com/AWTEuk/status/1181385012316377089
Samantha Marie Nock,sammymarie,Side note: I’m at the Nest at UBC and it’s really amazing to see so many young people 100% engaged in this debate. Get that Gen Z and Millennial vote. #leadersdebate2019,3,5,48,,,https://twitter.com/sammymarie/status/1181365087279431680
Hollie-Rae Brader,Hollierae_tw,The @ABTAtravel holiday habits report shows a rise in millennials and Gen Z seeking help from travel professionals #abtatokyo http://www.travelweekly.co.uk/articles/345514/abta-19-younger-generations-increasingly-seeking-help-from-agents-report-finds …pic.twitter.com/FFFoikvfeG,,2,8,https://pbs.twimg.com/media/EGUKlpWU8AA4njV.jpg,,https://twitter.com/Hollierae_tw/status/1181362128185253888
Mark C. Crowley,MarkCCrowley,This new HBR study how's half of millennials & 75% of Gen Z have left a job due to mental health reasons.The overall percentage of people quitting jobs for the same reason is just 20%.#Burnout at #work is a top cause.#Leadership #LeadFromTheHeart #HRhttps://hbr.org/2019/10/research-people-want-their-employers-to-talk-about-mental-health …,2,20,45,,,https://twitter.com/MarkCCrowley/status/1181343499653963783
Dylan Boyd,dtboyd,"How to Deal With the Millennial ComedownThe rise of Gen Z is an opportunity to join forces, argues @RGA's Nicola Davieshttp://bit.ly/2IviYM5 ",,2,12,,,https://twitter.com/dtboyd/status/1181331620663615488
Drew Benoit,drew_benoit,It’s my duty as a Gen Z journalist to share news via memes I make pic.twitter.com/TDhRhnIRQN,1,22,99,https://pbs.twimg.com/media/EGTnnjaUwAA1HKI.jpg,,https://twitter.com/drew_benoit/status/1181323673476780032
Medium,Medium,TikTok is Gen Z's MTV—but better http://read.medium.com/bxYFFsD ,3,5,26,,,https://twitter.com/Medium/status/1181322992204300290
Martin Brian Ansah,DaAnsahonSports,For the millennials/ gen z.  Doomsday Harvey martin Manster6’9 too tall Jones Destroyed qbs pic.twitter.com/rxmLAMP52u,7,12,42,,https://twitter.com/i/videos/1181290849109512192?embed_source=facebook,https://twitter.com/DaAnsahonSports/status/1181290849109512192
Paul McCallion,OrangePaulp,it’s so brutal.... millennials invented cyber bullying but gen z perfected it,,3,45,,,https://twitter.com/OrangePaulp/status/1181277504201322497
Women's Media Center,womensmediacntr,"NEW on @WMCLive! @TheRobinMorgan on the Trump Tipping Point, prehistoric sippy cups, safety tips for runner, and leaders and lemmings. Guest: Samhita Mukhopadhyay (@TheSamhita), executive editor of Teen Vogue, on Gen Z women and girls. HERE: https://buff.ly/2vgyynM pic.twitter.com/2VSjMJY3bz",,8,8,https://pbs.twimg.com/media/EGS1Zn9XkAAtda1.jpghttps://pbs.twimg.com/media/EGS1ZikXYAAkkMl.jpg,,https://twitter.com/womensmediacntr/status/1181268455464603648
epilogue.,readepilogue,The first column from @kcbwilliston is out! Byron argues that Millennials & Gen Z should be thought of as one super-generation: Gen Anthropocene. The twin calamities of climate & ecological collapse will define these generations and bind them together: http://epiloguemag.com/2019/10/gen-a/ ,,5,14,,,https://twitter.com/readepilogue/status/1181265620769357827
annie phantom,anniehistamines,parents that let their gen z kids play minecraft won. parents who let their gen z kids play five nights at freddy's lost. parents who let their gen z kids play both created... very interesting people,1,,3,,,https://twitter.com/anniehistamines/status/1181231890138841090
Harvard Business Review,HarvardBiz,Gen Z might end up going after faster and cheaper pathways to entry-level jobs than Bachelor's degrees. https://s.hbr.org/2AMcWCB ,1,41,82,,,https://twitter.com/HarvardBiz/status/1181223463165534208
barclay travis,sIeepIessboy,the generational gap between millennials and gen z is that millennials post something cool and happy when theyre having a bad time and gen z will just post “lmao just had a mental breakdown im This Close bitch”,,1,10,,,https://twitter.com/sIeepIessboy/status/1181216245737238528
30 under 30 viera luminary,buncrimes,being a queer millenial / gen z is the equivalent of a circle of jugglers tossing the same set of balls between each other only it's the same 20 dollar bill we all need at different points in time,,2,15,,,https://twitter.com/buncrimes/status/1181211467762278400
The Chic Addict,Martini_Tiyy,"It is quite crazy how much video content we (Gen Z members) consume today. My best performing content for my target audience are all videos. So, should we all then look to video creation to communicate best? The Key To Gen Z Is Video Content via @forbeshttp://www.forbes.com/sites/jessicabaron/2019/07/03/the-key-to-gen-z-is-video-content/ …",,,2,,,https://twitter.com/Martini_Tiyy/status/1181206802500915202
Person of Talent™,itsjacksonbbz,"This surreal and pessimistic game is successful because it captures the nihilism of young millennials/gen z, in this essay I will https://twitter.com/house_house_/status/1174822313193115648 …",,4,36,,,https://twitter.com/itsjacksonbbz/status/1181196743368728576
Bill Blackstock,Billbo57,Word I only heard of todayGenzennialThose born from 1991-2001 who find commonalities with both millennials and gen z.The millennial generation spans 1981-1995. Gen Z spans 1996-2010. Genzennials are a powerful subgroup of both the millennial and gen z generations.,1,,2,,,https://twitter.com/Billbo57/status/1181074155011297280
 🇺🇸 Building Trumpmore ⚒️,k_ovfefe,"Update: I'm a dumb millennial & I was thinking of Gen Z, but my point still applies since Trump has lots of supporters of all ages",16,14,105,,,https://twitter.com/k_ovfefe/status/1181014936664891392
Cade Leebron,CadeyLadey,love a gen Z thirst trap hashtag #yesimLGBTQpic.twitter.com/WYsVWaLrkI,1,1,22,https://pbs.twimg.com/media/EGOVlZgWwAYdSk-.jpghttps://pbs.twimg.com/media/EGOVlZgW4AczsKg.jpg,,https://twitter.com/CadeyLadey/status/1180952003373125632
Well Hells Bells  🌻,WellHellsBells_,Listen to answers now on Congressional Record.She's a plant/actress on our team.AOC destroyed Socialism's appeal to Gen ZVSBernie's (lying) big-heart appeal to MillennialsThis is WAR!We're playing 4D Chess for hearts & souls of American kids.pic.twitter.com/i7Yrkeq4hO,7,20,31,,https://twitter.com/i/videos/1180875719406215168?embed_source=facebook,https://twitter.com/WellHellsBells_/status/1180875719406215168
Shan,_MsShanJ,Gen Z is who the media is targeting today. See millennials are already a broken batch. They’ve used music programming and social media to change our mindset and shift away from our family traditions. Gen Z will be the nail in the coffin for traditional love.,,1,10,,,https://twitter.com/_MsShanJ/status/1180872774186872832
Shan,_MsShanJ,"Gen Z is the start of a new era... the 2020s. Gen Z will be the ones to start eliminating old traditions all together and help redefine what is love. As our country starts to change politically with the inclusion of all, so will the basis of what everyday human life is like.",,,6,,,https://twitter.com/_MsShanJ/status/1180871812097495040
Women are Queens 👑,Sapphic_Menace,"Hi, I'm Ash. I have a babyface so it's hard to hide that I'm young I'm gen z lol.My fields of interest are history, culture, literature & politics.I'm of Caribbean descent, so I intend to use my future career to help develop Carib. society.Now you've met me!",18,4,72,,,https://twitter.com/Sapphic_Menace/status/1180841577591316481
"Keewan - Are you sure you're a D, Lulu?",KiviKeewan,The main difference between millenials and gen z is that millenials wished they could play their gameboys in the dark and gen z grew hiding their DS under the pillow so parents wouldn't catch them playing at night,,7,14,,,https://twitter.com/KiviKeewan/status/1180759490519588869
Hoosier Daddy,kimnolastname,"ALSO before this gets big: literally no hate to this girl, I think one of the best things about gen z is how open they are about mental health and seeking treatment.",2,1,57,,,https://twitter.com/kimnolastname/status/1180702899086778368
Hoosier Daddy,kimnolastname,Peak gen z is posting a tik tok on the way to the psych ward when ur getting baker acted pic.twitter.com/lKMiReVfJ8,3,54,285,,https://twitter.com/i/videos/1180702020493352960?embed_source=facebook,https://twitter.com/kimnolastname/status/1180702020493352960
ًraq | CRYS DAY,dionmyg,GEN Z BARELY OUT THE WOMB YET THEYRE TALM BOUT MOVE OVER?:$:!:!?\€|£\£\’ pic.twitter.com/GlY5pmAER6,2,2,46,https://pbs.twimg.com/media/EGKbbFHWsAASREN.jpg,,https://twitter.com/dionmyg/status/1180676946885304320
Courtney Brousseau,cbrewsayso,Gen Z culture is just giving and receiving tote bags as gifts until one day you die,2,3,41,,,https://twitter.com/cbrewsayso/status/1180647755309449217
TZ ✦,TZhongg,"Tide Pods meme come to life! Glenlivet just launched whiskey capsules Gen Z can finally drink alcoholic ""Tide Pods"" This is the next White Claw, you heard it here first. Whoever worked on this campaign is genius. https://twitter.com/TheGlenlivet/status/1179447297807147009 …pic.twitter.com/clbnSv4azm",11,9,123,https://pbs.twimg.com/media/EGJsTxmVAAAZp2q.jpg,,https://twitter.com/TZhongg/status/1180625142805778433
John Pfeffer,jlppfeffer,I can’t wait until Gen Z and the Millennials run the show. Especially Gen Z. The best generation is the next generation. Always was. Always will be.,1,,11,,,https://twitter.com/jlppfeffer/status/1180613515356360704
amanda,VENOMLOOKS,people ask why gen z is so depressed like pure heroine and born to die didn’t come out when we were in elementary school......i was in 5th grade staring at my ceiling listening to ribs what did you expect to happen to me,1,4,35,,,https://twitter.com/VENOMLOOKS/status/1180507262495932417
Liana Brooks,LianaBrooks,REMINDER:The oldest Millennials are 38 this year. Teens are almost all Gen Z.Kids age 9 and under are Alpha Gen.,2,28,40,,,https://twitter.com/LianaBrooks/status/1180501132004728834
Adrienne Porter Felt,__apf__,someone read a Gen Z research deck and then this happened https://twitter.com/TheGlenlivet/status/1179447297807147009 …,13,9,128,,,https://twitter.com/__apf__/status/1180498921795260417
